ACH-000548,24.420467,1.7375027
ACH-000549,2.594387,1.4421005
ACH-000550,63.10921,2.434619
ACH-000551,-47.44203,-25.493216
ACH-000552,-21.009016,-9.271703
ACH-000554,-24.469591,2.5392802
ACH-000556,-1.2080575,9.818727
ACH-000557,-51.03206,-23.923912
ACH-000558,19.749779,16.615648
ACH-000559,-49.86985,-27.053778
ACH-000561,-13.681042,-2.8405573
ACH-000562,-6.956554,9.992228
ACH-000563,21.097178,10.391073
ACH-000565,-23.406115,-0.3608761
ACH-000567,-45.518883,-26.225098
ACH-000570,58.921623,-0.42817995
ACH-000571,33.016712,6.9518685
ACH-000573,1.824248,-4.069678
ACH-000576,-46.610058,-22.96167
ACH-000577,53.802982,2.6225736
ACH-000579,-4.565206,5.6351075
ACH-000580,16.253593,12.224628
ACH-000581,-21.901302,-12.116748
ACH-000583,-43.75755,-23.715794
ACH-000584,5.3800282,16.421803
ACH-000585,22.702177,0.40297243
ACH-000587,20.926191,7.212068
ACH-000588,-49.140003,-25.11507
ACH-000589,6.10846,-3.8405414
ACH-000591,55.114666,-0.25326088
ACH-000592,34.19076,12.30174
ACH-000593,37.845066,3.7278116
ACH-000595,21.041576,12.749735
ACH-000596,0.7158693,0.66842556
ACH-000597,1.9532605,16.762367
ACH-000599,-5.077696,1.7974101
ACH-000601,-3.1245399,1.4742861
ACH-000602,-48.914326,-27.094538
ACH-000604,-47.670376,-17.974327
ACH-000605,-15.0754795,11.574435
ACH-000606,5.060601,-0.83509445
ACH-000607,-12.075636,0.90273315
ACH-000608,18.631302,3.4285393
ACH-000609,11.997402,17.535511
ACH-000614,27.992832,2.494538
ACH-000616,30.599945,9.297174
ACH-000618,0.35575193,16.131344
ACH-000619,18.524801,-0.35279158
ACH-000620,18.905926,2.9421885
ACH-000621,33.661564,6.1782756
ACH-000622,19.678501,17.093073
ACH-000623,14.478169,16.34161
ACH-000624,-0.78198487,-4.921276
ACH-000627,33.902424,2.3473506
ACH-000630,57.413372,2.4698794
ACH-000632,59.044205,4.0568156
ACH-000633,-5.88692,-7.1554327
ACH-000634,10.708653,21.682997
ACH-000637,0.56527674,0.20098718
ACH-000638,-16.009241,13.306177
ACH-000639,-51.912914,-22.489693
ACH-000645,44.4356,4.2474785
ACH-000646,5.5220585,-3.5122366
ACH-000647,4.979655,14.350955
ACH-000648,29.343628,4.3133354
ACH-000649,28.789679,6.0525846
ACH-000651,-18.128477,-1.638673
ACH-000652,24.085117,9.666377
ACH-000653,-46.388626,-26.21381
ACH-000654,-49.176296,-25.569513
ACH-000655,-13.327906,16.114033
ACH-000656,-46.06464,-26.137665
ACH-000657,10.104565,-4.6193395
ACH-000660,-47.920033,-23.158028
ACH-000661,-7.7325153,12.207923
ACH-000662,-1.5207518,-3.133557
ACH-000663,32.996994,1.3604459
ACH-000664,-26.6723,-11.915526
ACH-000665,28.392057,7.4683867
ACH-000666,45.43443,1.8667539
ACH-000667,28.545658,1.6223711
